from,to,amount,miner,mined_amount
1KpFNdfRPR33sBcTvG9qv4FWuAnAdnKRye,14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,5989,126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,1702
191F93kVmDroKD9UwAvNoEXp4u8cRGnoru,19q4TguRMVR4BWRJ6s3F3cDLtj3u8qDwLE,2044,15qHKbWXt24PGeWmFGGqX1GrzGgwZFDHfL,84
1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,12009,13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,580
1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,5932,1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,713
17i6Y2533pJ3ezfAL5Dh6JVry8xWTxKifz,1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,11121,1DBzTHJBE4rMUkRJGU2Yyaep1B5verMsEs,731
1Lg8NaH59PjmGXTVpfqekriwE2nRmHsip3,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,1302,1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,116
1HLAP4oyhTD1hWVau2eKqQq1EhAiiuS4nB,19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,311,1Fd4k2UNaE4hu1grX5ZERCQaeJmV9FqEnk,25
1DkLeoqWSgLL1tXiRySZqNyfjbFVh5M7dT,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,8647,13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,1454
16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,1CCnsWkLtSTC6rmjog93NpWqsj3Lw8Dpte,56157,1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,18306
14gwBM7uZQ3izxBM7bJWW8dNFy5xteqAor,1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,7613,1HVq1VR2JTRaxaMwNfAzK6WsTvW7c5GcYo,937
191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,74,1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,9
1PuUTUzvLk3mPBYZZizwkkZfRdVcUnK7PY,18EeJMjmAaUqgyVW2gCDrBN9bS82qBGHUS,5237,1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,962
1PuUTUzvLk3mPBYZZizwkkZfRdVcUnK7PY,1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,1360,1AzSMLb39QtshdUjvY5TxwXCsnMRcuo6Lc,157
1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,217928,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,55255
1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,2947,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,600
164umqoJZv4nqPTZZUdt6P8ptfdv8frhQD,1Lg8NaH59PjmGXTVpfqekriwE2nRmHsip3,3679,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,557
1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,16452,14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,4708
1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,1263,18EeJMjmAaUqgyVW2gCDrBN9bS82qBGHUS,69
1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,1935,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,354
1NmombJqagqGRsexABTzPrBGsUy3ByHmTg,1NTqc6MrAyvkLbWbBSPTFp6aqh51WT2eHa,1155,12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,93
12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,895,1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,14
1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,17cZi6pbLynaqtLSvUHxSBMvSYJa3RMdbd,5930,1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,1730
1CCnsWkLtSTC6rmjog93NpWqsj3Lw8Dpte,126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,64026,1HVq1VR2JTRaxaMwNfAzK6WsTvW7c5GcYo,16004
1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,1093,1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,231
1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,19361,1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,2228
1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,2161,1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,429
1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,9533,1HVq1VR2JTRaxaMwNfAzK6WsTvW7c5GcYo,1989
1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,1Am4idjLCiwwNwPWthGNGTbvTDde4TyHhz,2038,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,457
1MVL4w2rbt2XmHWjPW2U2zJ8FoySJXAJ62,1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,20368,12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,3142
17i6Y2533pJ3ezfAL5Dh6JVry8xWTxKifz,1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,1199,1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,220
12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,1QLFBu69pibsjvm4Hxhb1V78BvEdC9R7nQ,1122,15qHKbWXt24PGeWmFGGqX1GrzGgwZFDHfL,257
19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,25,12717PgLULE5rakr2mMMZgrG7SuqYzULZE,2
1NTqc6MrAyvkLbWbBSPTFp6aqh51WT2eHa,1Am4idjLCiwwNwPWthGNGTbvTDde4TyHhz,59962,19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,7708
14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,1975,1KnRgBHMwZzzRj7DoNMq66tgbYXpB3wnRb,349
1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,1488,1BunyGETTFLexvLKgz9MBBmw21jyD1pA23,373
1Am4idjLCiwwNwPWthGNGTbvTDde4TyHhz,1MVL4w2rbt2XmHWjPW2U2zJ8FoySJXAJ62,172911,1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,35917
1GZpsHrqEt9A6Lo24RMeUSrXko3mt84Q4t,14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,163,1CFmhH9MQecm3SxjRVv58rTcLSS9RyYRau,9
1NTqc6MrAyvkLbWbBSPTFp6aqh51WT2eHa,1Fd4k2UNaE4hu1grX5ZERCQaeJmV9FqEnk,4179,1DRytcR9i67Vqsa6raT73i1qBUfdvWZjAM,1390
1CHRKZSfpDf6KeaZjSkNUHq9473HWYyNwc,1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,2639,164umqoJZv4nqPTZZUdt6P8ptfdv8frhQD,262
1NmombJqagqGRsexABTzPrBGsUy3ByHmTg,1HUcT2pMbbn3wyUmkYQQUAZSqGqRo8b1Rs,2071,14gwBM7uZQ3izxBM7bJWW8dNFy5xteqAor,143
12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,1LpKTLeRhJzqb1njVUabbHfj5YjLLJiaGy,3225,1Am4idjLCiwwNwPWthGNGTbvTDde4TyHhz,652
1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,41409,1HfeKj6okxT9W7KpkFtGZ5veVYS9pJVa15,2836
1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,819,126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,115
1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,77184,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,23813
13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,4821,16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,983
1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,1JY9x3wJZjUngsAhZC1aKDABeF2AfJA4Yy,30284,1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,2549
19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,6202,14gwBM7uZQ3izxBM7bJWW8dNFy5xteqAor,407
14zTvKSHNrtHtNoMxzjcFKgv952cP51wS3,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,32102,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,2089
1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,1NTqc6MrAyvkLbWbBSPTFp6aqh51WT2eHa,231569,12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,61416
1MNZH6qD2NPyqwggJeXpcLic7919qoJqe8,1CFmhH9MQecm3SxjRVv58rTcLSS9RyYRau,15961,1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,2105
1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,25150,1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,2853
19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,1AzSMLb39QtshdUjvY5TxwXCsnMRcuo6Lc,5765,14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,1550
1NVv5TMh3RcDHwzbiL6Qa57jKaKFPmSWvu,1Df1oTe73Mw7BXDSxHqjA1FLWLuBMhZ1DG,9645,1DRytcR9i67Vqsa6raT73i1qBUfdvWZjAM,2913
1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,128691,1AC5E8Gf6Kn2gUZ5z429PuQLmDrrz3hKi9,24389
1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,51084,1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,6985
1LpKTLeRhJzqb1njVUabbHfj5YjLLJiaGy,1NTqc6MrAyvkLbWbBSPTFp6aqh51WT2eHa,13494,12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,1631
1AhuUQdovKNjjy7p6BR9LVnRh1KjQ7Hmdy,1CCnsWkLtSTC6rmjog93NpWqsj3Lw8Dpte,7413,1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,112
17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,42550,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,9513
1CFmhH9MQecm3SxjRVv58rTcLSS9RyYRau,19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,29462,1DM8bnAn7gUsa11YHe1MJCDnRuV5u3jdrU,4908
1AhuUQdovKNjjy7p6BR9LVnRh1KjQ7Hmdy,1NVv5TMh3RcDHwzbiL6Qa57jKaKFPmSWvu,33751,1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,3443
1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,27075,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,8218
126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,15qHKbWXt24PGeWmFGGqX1GrzGgwZFDHfL,13855,1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,3583
1AC5E8Gf6Kn2gUZ5z429PuQLmDrrz3hKi9,191F93kVmDroKD9UwAvNoEXp4u8cRGnoru,33673,1KpFNdfRPR33sBcTvG9qv4FWuAnAdnKRye,8239
12717PgLULE5rakr2mMMZgrG7SuqYzULZE,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,16309,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,1323
1KGWCycGbKxyByfYNv6W7f9RWswYgDMGBS,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,24605,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,972
1DkLeoqWSgLL1tXiRySZqNyfjbFVh5M7dT,15qHKbWXt24PGeWmFGGqX1GrzGgwZFDHfL,8762,1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,652
1MVL4w2rbt2XmHWjPW2U2zJ8FoySJXAJ62,1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,138144,1AC5E8Gf6Kn2gUZ5z429PuQLmDrrz3hKi9,19948
1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,1EAC4NGfjvtsPMfoFfEmKAj1swBoFNaZGG,39951,19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,10717
1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,10160,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,1351
18EeJMjmAaUqgyVW2gCDrBN9bS82qBGHUS,1AzSMLb39QtshdUjvY5TxwXCsnMRcuo6Lc,8284,1KpFNdfRPR33sBcTvG9qv4FWuAnAdnKRye,724
1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,1F1gfiAinHQhfupuknrudeZrxw5ZVMocW2,34660,1KnRgBHMwZzzRj7DoNMq66tgbYXpB3wnRb,3697
1F1gfiAinHQhfupuknrudeZrxw5ZVMocW2,1Am4idjLCiwwNwPWthGNGTbvTDde4TyHhz,25126,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,421
191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,1QLFBu69pibsjvm4Hxhb1V78BvEdC9R7nQ,3,12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,1
1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,1MNZH6qD2NPyqwggJeXpcLic7919qoJqe8,3460,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,565
1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,33500,1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,7738
191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,10,1HVq1VR2JTRaxaMwNfAzK6WsTvW7c5GcYo,4
1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,3218,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,139
1LxcLFdbXaSJtbqgC7zbgNCwKARX38tPws,1MVL4w2rbt2XmHWjPW2U2zJ8FoySJXAJ62,24,1NmombJqagqGRsexABTzPrBGsUy3ByHmTg,5
1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,1AhuUQdovKNjjy7p6BR9LVnRh1KjQ7Hmdy,41080,1DRytcR9i67Vqsa6raT73i1qBUfdvWZjAM,9361
1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,191F93kVmDroKD9UwAvNoEXp4u8cRGnoru,28292,1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,1220
1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,1FZtvE448GJyF5MhmN5ivB62pNPgp1b58W,69392,1DRytcR9i67Vqsa6raT73i1qBUfdvWZjAM,3664
1DkLeoqWSgLL1tXiRySZqNyfjbFVh5M7dT,14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,3668,1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,933
1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,3528,1FZtvE448GJyF5MhmN5ivB62pNPgp1b58W,209
1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,8300,1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,2336
1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,1NmombJqagqGRsexABTzPrBGsUy3ByHmTg,6791,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,1161
12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,2542,17i6Y2533pJ3ezfAL5Dh6JVry8xWTxKifz,212
1CFmhH9MQecm3SxjRVv58rTcLSS9RyYRau,12717PgLULE5rakr2mMMZgrG7SuqYzULZE,16546,19yewcFu7XjV6v9pAuBbfUmZiebbyYEP8Q,2040
1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,1HUcT2pMbbn3wyUmkYQQUAZSqGqRo8b1Rs,20083,1BunyGETTFLexvLKgz9MBBmw21jyD1pA23,1897
1bgQAJACqPgPKTW1JdctYw7HoXfvynhy7,1LpKTLeRhJzqb1njVUabbHfj5YjLLJiaGy,60307,1QLFBu69pibsjvm4Hxhb1V78BvEdC9R7nQ,17238
19oaPJcitCeFuUVxKUdyL8FRtqnMVQ2jGm,1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,1043,1GZpsHrqEt9A6Lo24RMeUSrXko3mt84Q4t,148
17cZi6pbLynaqtLSvUHxSBMvSYJa3RMdbd,1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,14409,1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,4098
1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,1177,1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,115
1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,2740,1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,671
1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,14zTvKSHNrtHtNoMxzjcFKgv952cP51wS3,69329,19RL2gsK2XHFBUdaz87roTT6C5AMbHvKR5,11919
1DkLeoqWSgLL1tXiRySZqNyfjbFVh5M7dT,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,917,19q4TguRMVR4BWRJ6s3F3cDLtj3u8qDwLE,241
1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,1JY9x3wJZjUngsAhZC1aKDABeF2AfJA4Yy,13473,1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,2651
1AzSMLb39QtshdUjvY5TxwXCsnMRcuo6Lc,1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,33872,1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,6499
12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,15qHKbWXt24PGeWmFGGqX1GrzGgwZFDHfL,886,1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,167
1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,33471,1LpKTLeRhJzqb1njVUabbHfj5YjLLJiaGy,9932
1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,1DRytcR9i67Vqsa6raT73i1qBUfdvWZjAM,2651,17hkhmJ657YdP5ce9MA85sx6iun153BmFE,456
1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,1Am4idjLCiwwNwPWthGNGTbvTDde4TyHhz,24,1DBzTHJBE4rMUkRJGU2Yyaep1B5verMsEs,7
1PuUTUzvLk3mPBYZZizwkkZfRdVcUnK7PY,1CFmhH9MQecm3SxjRVv58rTcLSS9RyYRau,575,1Fd4k2UNaE4hu1grX5ZERCQaeJmV9FqEnk,107
1DkLeoqWSgLL1tXiRySZqNyfjbFVh5M7dT,1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,936,1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,180
1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,34559,1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,5900
19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,9714,1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,62
1Lg8NaH59PjmGXTVpfqekriwE2nRmHsip3,164umqoJZv4nqPTZZUdt6P8ptfdv8frhQD,2500,1DBzTHJBE4rMUkRJGU2Yyaep1B5verMsEs,487
191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,610,12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,77
1Dt1XYKUwg8q9xYxL21VpUTy11yHfYxQDu,1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,77941,19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,5997
1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,23067,1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,3941
19a5wU37AZJBgdfiLVHrHwCWvr46BUCvmn,191F93kVmDroKD9UwAvNoEXp4u8cRGnoru,721,1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,153
1HLAP4oyhTD1hWVau2eKqQq1EhAiiuS4nB,1MNZH6qD2NPyqwggJeXpcLic7919qoJqe8,18,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,5
15qHKbWXt24PGeWmFGGqX1GrzGgwZFDHfL,17hkhmJ657YdP5ce9MA85sx6iun153BmFE,17707,13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,3879
13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,1FZtvE448GJyF5MhmN5ivB62pNPgp1b58W,6039,12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,1684
1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,14gwBM7uZQ3izxBM7bJWW8dNFy5xteqAor,8599,1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,1465
18EeJMjmAaUqgyVW2gCDrBN9bS82qBGHUS,19yewcFu7XjV6v9pAuBbfUmZiebbyYEP8Q,182,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,9
17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,1PuUTUzvLk3mPBYZZizwkkZfRdVcUnK7PY,7189,1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,2221
16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,17805,1Am4idjLCiwwNwPWthGNGTbvTDde4TyHhz,5289
19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,12899,1DkLeoqWSgLL1tXiRySZqNyfjbFVh5M7dT,275
1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,2758,1DM8bnAn7gUsa11YHe1MJCDnRuV5u3jdrU,299
1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,262,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,28
1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,11350,1Df1oTe73Mw7BXDSxHqjA1FLWLuBMhZ1DG,3574
1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,1NTqc6MrAyvkLbWbBSPTFp6aqh51WT2eHa,65028,1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,12718
1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,1HVq1VR2JTRaxaMwNfAzK6WsTvW7c5GcYo,92239,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,12182
1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,19oaPJcitCeFuUVxKUdyL8FRtqnMVQ2jGm,4615,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,1011
1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,1Lg8NaH59PjmGXTVpfqekriwE2nRmHsip3,47027,1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,13298
12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,1F1gfiAinHQhfupuknrudeZrxw5ZVMocW2,35488,17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,1263
164umqoJZv4nqPTZZUdt6P8ptfdv8frhQD,1LpKTLeRhJzqb1njVUabbHfj5YjLLJiaGy,1460,19oaPJcitCeFuUVxKUdyL8FRtqnMVQ2jGm,120
1MNZH6qD2NPyqwggJeXpcLic7919qoJqe8,19RL2gsK2XHFBUdaz87roTT6C5AMbHvKR5,3541,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,1113
1KnRgBHMwZzzRj7DoNMq66tgbYXpB3wnRb,1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,3670,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,432
1HUcT2pMbbn3wyUmkYQQUAZSqGqRo8b1Rs,1H5fFNDN896FFHuEm5piZb47aR7t5sSfXi,362965,19q4TguRMVR4BWRJ6s3F3cDLtj3u8qDwLE,42806
14gwBM7uZQ3izxBM7bJWW8dNFy5xteqAor,1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,5640,1DM8bnAn7gUsa11YHe1MJCDnRuV5u3jdrU,693
1CFmhH9MQecm3SxjRVv58rTcLSS9RyYRau,1F1gfiAinHQhfupuknrudeZrxw5ZVMocW2,781,1PZhUgGxgPPZ67i8foFU8DerjxWJGGKGSE,63
1H5fFNDN896FFHuEm5piZb47aR7t5sSfXi,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,260370,1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,36040
1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,1KGWCycGbKxyByfYNv6W7f9RWswYgDMGBS,17183,1L9WUPZehgDPQcDR9fTvM89vaVxKGsBHan,4068
